Img Target XMax XMin YMax YMin
163.0 762.0 771.0 515.0 664.0 537.0
163.0 763.0 296.0 40.0 154.0 27.0
163.0 767.0 654.0 398.0 281.0 154.0
163.0 770.0 965.0 709.0 344.0 217.0
163.0 778.0 342.0 86.0 341.0 214.0
163.0 780.0 902.0 646.0 351.0 224.0
163.0 782.0 680.0 424.0 425.0 298.0
163.0 783.0 748.0 492.0 243.0 116.0
163.0 793.0 842.0 586.0 347.0 220.0
163.0 794.0 313.0 57.0 367.0 240.0
163.0 797.0 448.0 192.0 354.0 227.0
163.0 801.0 584.0 328.0 350.0 223.0
163.0 802.0 890.0 634.0 431.0 304.0
163.0 804.0 417.0 161.0 739.0 612.0
163.0 806.0 389.0 133.0 346.0 219.0
163.0 807.0 310.0 54.0 267.0 140.0
163.0 810.0 632.0 376.0 196.0 69.0
163.0 813.0 917.0 661.0 497.0 370.0
163.0 816.0 488.0 232.0 413.0 286.0
163.0 818.0 865.0 609.0 183.0 56.0
163.0 819.0 833.0 577.0 274.0 147.0
163.0 825.0 929.0 673.0 361.0 234.0
163.0 828.0 3333.0 3077.0 343.0 216.0
163.0 829.0 2060.0 1804.0 1655.0 1528.0
163.0 831.0 473.0 217.0 201.0 74.0
163.0 835.0 435.0 179.0 134.0 7.0
163.0 836.0 443.0 187.0 349.0 222.0
163.0 837.0 487.0 231.0 543.0 416.0
163.0 839.0 833.0 577.0 520.0 393.0
163.0 840.0 864.0 608.0 195.0 68.0
163.0 842.0 633.0 377.0 320.0 193.0
163.0 844.0 331.0 75.0 321.0 194.0
163.0 846.0 966.0 710.0 488.0 361.0
163.0 848.0 909.0 653.0 164.0 37.0
163.0 849.0 682.0 426.0 447.0 320.0
163.0 850.0 608.0 352.0 461.0 334.0
163.0 851.0 768.0 512.0 361.0 234.0
163.0 857.0 681.0 425.0 519.0 392.0
163.0 858.0 273.0 17.0 275.0 148.0
163.0 860.0 452.0 196.0 139.0 12.0
163.0 861.0 583.0 327.0 432.0 305.0
163.0 863.0 708.0 452.0 353.0 226.0
163.0 864.0 834.0 578.0 217.0 90.0
163.0 867.0 306.0 50.0 419.0 292.0
163.0 868.0 957.0 701.0 219.0 92.0
163.0 870.0 498.0 242.0 635.0 508.0
163.0 872.0 1515.0 1259.0 1098.0 971.0
163.0 873.0 525.0 269.0 251.0 124.0
163.0 878.0 797.0 541.0 636.0 509.0
163.0 884.0 548.0 292.0 494.0 367.0
163.0 885.0 880.0 624.0 288.0 161.0
163.0 887.0 1001.0 745.0 472.0 345.0
163.0 888.0 513.0 257.0 267.0 140.0
163.0 889.0 736.0 480.0 412.0 285.0
163.0 890.0 492.0 236.0 550.0 423.0
163.0 891.0 667.0 411.0 420.0 293.0
163.0 896.0 679.0 423.0 133.0 6.0
163.0 897.0 525.0 269.0 639.0 512.0
163.0 899.0 489.0 233.0 533.0 406.0
163.0 901.0 501.0 245.0 201.0 74.0
163.0 903.0 305.0 49.0 240.0 113.0
163.0 904.0 747.0 491.0 531.0 404.0
163.0 905.0 355.0 99.0 644.0 517.0
163.0 910.0 544.0 288.0 217.0 90.0
163.0 912.0 310.0 54.0 285.0 158.0
163.0 913.0 918.0 662.0 336.0 209.0
163.0 914.0 697.0 441.0 569.0 442.0
163.0 915.0 7563.0 7307.0 2388.0 2261.0
163.0 916.0 990.0 734.0 391.0 264.0
163.0 917.0 402.0 146.0 485.0 358.0
163.0 918.0 904.0 648.0 466.0 339.0
163.0 919.0 648.0 392.0 518.0 391.0
163.0 923.0 657.0 401.0 382.0 255.0
163.0 924.0 471.0 215.0 627.0 500.0
163.0 925.0 581.0 325.0 307.0 180.0
163.0 927.0 465.0 209.0 150.0 23.0
163.0 928.0 724.0 468.0 499.0 372.0
163.0 929.0 517.0 261.0 595.0 468.0
163.0 931.0 671.0 415.0 581.0 454.0
163.0 933.0 703.0 447.0 513.0 386.0
163.0 935.0 854.0 598.0 642.0 515.0
163.0 937.0 390.0 134.0 405.0 278.0
163.0 939.0 930.0 674.0 627.0 500.0
163.0 940.0 884.0 628.0 256.0 129.0
163.0 941.0 777.0 521.0 355.0 228.0
163.0 942.0 540.0 284.0 206.0 79.0
163.0 947.0 740.0 484.0 297.0 170.0
163.0 948.0 792.0 536.0 352.0 225.0
163.0 949.0 972.0 716.0 579.0 452.0
163.0 952.0 370.0 114.0 202.0 75.0
163.0 953.0 331.0 75.0 542.0 415.0
163.0 955.0 993.0 737.0 459.0 332.0
163.0 966.0 430.0 174.0 422.0 295.0
163.0 967.0 706.0 450.0 611.0 484.0
163.0 968.0 787.0 531.0 371.0 244.0
163.0 969.0 256.0 0.0 165.0 38.0
163.0 971.0 371.0 115.0 450.0 323.0
163.0 972.0 598.0 342.0 610.0 483.0
163.0 976.0 359.0 103.0 136.0 9.0
163.0 978.0 834.0 578.0 477.0 350.0
163.0 979.0 653.0 397.0 609.0 482.0
163.0 980.0 314.0 58.0 467.0 340.0
163.0 981.0 981.0 725.0 520.0 393.0
163.0 983.0 715.0 459.0 264.0 137.0
163.0 984.0 543.0 287.0 368.0 241.0
163.0 985.0 971.0 715.0 639.0 512.0
163.0 987.0 396.0 140.0 148.0 21.0
163.0 988.0 523.0 267.0 148.0 21.0
163.0 989.0 741.0 485.0 423.0 296.0
163.0 991.0 348.0 92.0 376.0 249.0
163.0 992.0 321.0 65.0 240.0 113.0
163.0 993.0 350.0 94.0 169.0 42.0
163.0 997.0 335.0 79.0 583.0 456.0
163.0 998.0 354.0 98.0 380.0 253.0
163.0 999.0 385.0 129.0 182.0 55.0
163.0 1001.0 403.0 147.0 466.0 339.0
163.0 1003.0 965.0 709.0 328.0 201.0
163.0 1004.0 330.0 74.0 310.0 183.0
163.0 1006.0 387.0 131.0 207.0 80.0
163.0 1007.0 437.0 181.0 434.0 307.0
163.0 1008.0 429.0 173.0 498.0 371.0
163.0 1009.0 888.0 632.0 595.0 468.0
163.0 1010.0 891.0 635.0 334.0 207.0
163.0 1012.0 322.0 66.0 212.0 85.0
163.0 1013.0 914.0 658.0 531.0 404.0
163.0 1014.0 332.0 76.0 293.0 166.0
163.0 1015.0 779.0 523.0 319.0 192.0
163.0 1016.0 496.0 240.0 273.0 146.0
163.0 1017.0 693.0 437.0 226.0 99.0
163.0 1019.0 2574.0 2318.0 1213.0 1086.0
163.0 1022.0 1156.0 900.0 650.0 523.0
163.0 1029.0 429.0 173.0 225.0 98.0
163.0 1032.0 690.0 434.0 175.0 48.0
163.0 1033.0 726.0 470.0 232.0 105.0
163.0 1035.0 829.0 573.0 201.0 74.0
163.0 1038.0 2824.0 2568.0 1222.0 1095.0
163.0 1039.0 375.0 119.0 204.0 77.0
163.0 1044.0 885.0 629.0 339.0 212.0
163.0 1046.0 828.0 572.0 683.0 556.0
163.0 1050.0 822.0 566.0 498.0 371.0
163.0 1055.0 914.0 658.0 249.0 122.0
163.0 1058.0 596.0 340.0 249.0 122.0
163.0 1064.0 492.0 236.0 294.0 167.0
163.0 1077.0 422.0 166.0 1199.0 1072.0
163.0 1079.0 465.0 209.0 583.0 456.0
163.0 1081.0 936.0 680.0 351.0 224.0
163.0 1085.0 278.0 22.0 401.0 274.0
163.0 1088.0 455.0 199.0 366.0 239.0
163.0 1094.0 274.0 18.0 181.0 54.0
163.0 1096.0 443.0 187.0 177.0 50.0
163.0 1099.0 383.0 127.0 1463.0 1336.0
163.0 1100.0 290.0 34.0 607.0 480.0
163.0 1101.0 596.0 340.0 339.0 212.0
163.0 1103.0 261.0 5.0 223.0 96.0
163.0 1104.0 721.0 465.0 186.0 59.0
163.0 1110.0 300.0 44.0 1080.0 953.0
163.0 1116.0 928.0 672.0 478.0 351.0
163.0 1119.0 848.0 592.0 280.0 153.0
163.0 1124.0 281.0 25.0 467.0 340.0
163.0 1132.0 548.0 292.0 496.0 369.0
163.0 1136.0 902.0 646.0 382.0 255.0
163.0 1138.0 504.0 248.0 358.0 231.0
163.0 1139.0 397.0 141.0 243.0 116.0
163.0 1140.0 961.0 705.0 359.0 232.0
163.0 1141.0 608.0 352.0 294.0 167.0
163.0 1142.0 597.0 341.0 563.0 436.0
163.0 1143.0 21874.0 21618.0 12126.0 11999.0
163.0 1147.0 600.0 344.0 412.0 285.0
163.0 1149.0 859.0 603.0 561.0 434.0
163.0 1152.0 296.0 40.0 128.0 1.0
163.0 1154.0 443.0 187.0 666.0 539.0
163.0 1158.0 851.0 595.0 405.0 278.0
163.0 1161.0 953.0 697.0 452.0 325.0
163.0 1163.0 313.0 57.0 662.0 535.0
163.0 1168.0 901.0 645.0 218.0 91.0
163.0 1170.0 635.0 379.0 563.0 436.0
163.0 1171.0 437.0 181.0 566.0 439.0
163.0 1175.0 546.0 290.0 495.0 368.0
163.0 1176.0 677.0 421.0 131.0 4.0
163.0 1178.0 932.0 676.0 507.0 380.0
163.0 1179.0 448.0 192.0 342.0 215.0
163.0 1183.0 808.0 552.0 645.0 518.0
163.0 1192.0 659.0 403.0 177.0 50.0
163.0 1193.0 714.0 458.0 489.0 362.0
163.0 1194.0 424.0 168.0 575.0 448.0
163.0 1195.0 477.0 221.0 319.0 192.0
163.0 1196.0 480.0 224.0 348.0 221.0
163.0 1197.0 394.0 138.0 345.0 218.0
163.0 1200.0 1003.0 747.0 624.0 497.0
163.0 1201.0 874.0 618.0 648.0 521.0
163.0 1202.0 6918.0 6662.0 12238.0 12111.0
163.0 1204.0 326.0 70.0 398.0 271.0
163.0 1205.0 549.0 293.0 578.0 451.0
163.0 1206.0 511.0 255.0 521.0 394.0
163.0 1209.0 322.0 66.0 534.0 407.0
163.0 1211.0 845.0 589.0 574.0 447.0
163.0 1213.0 722.0 466.0 509.0 382.0
163.0 1215.0 609.0 353.0 343.0 216.0
163.0 1216.0 767.0 511.0 491.0 364.0
163.0 1218.0 492.0 236.0 149.0 22.0
163.0 1220.0 543.0 287.0 279.0 152.0
163.0 1221.0 331.0 75.0 390.0 263.0
163.0 1222.0 1503.0 1247.0 784.0 657.0
163.0 1223.0 704.0 448.0 606.0 479.0
163.0 1224.0 871.0 615.0 391.0 264.0
163.0 1225.0 437.0 181.0 666.0 539.0
163.0 1234.0 486.0 230.0 481.0 354.0
163.0 1235.0 607.0 351.0 137.0 10.0
163.0 1238.0 578.0 322.0 470.0 343.0
163.0 1239.0 933.0 677.0 175.0 48.0
163.0 1241.0 637.0 381.0 252.0 125.0
163.0 1244.0 710.0 454.0 217.0 90.0
163.0 1245.0 911.0 655.0 205.0 78.0
163.0 1246.0 618.0 362.0 370.0 243.0
163.0 1250.0 898.0 642.0 433.0 306.0
163.0 1253.0 427.0 171.0 229.0 102.0
163.0 1254.0 608.0 352.0 330.0 203.0
163.0 1256.0 649.0 393.0 500.0 373.0
163.0 1261.0 277.0 21.0 577.0 450.0
163.0 1266.0 416.0 160.0 620.0 493.0
163.0 1268.0 796.0 540.0 681.0 554.0
163.0 1269.0 715.0 459.0 242.0 115.0
163.0 1272.0 370.0 114.0 276.0 149.0
163.0 1274.0 328.0 72.0 137.0 10.0
163.0 1275.0 875.0 619.0 456.0 329.0
163.0 1276.0 316.0 60.0 270.0 143.0
163.0 1289.0 470.0 214.0 627.0 500.0
163.0 1291.0 440.0 184.0 211.0 84.0
163.0 1292.0 759.0 503.0 237.0 110.0
163.0 1294.0 510.0 254.0 568.0 441.0
163.0 1295.0 1104.0 848.0 748.0 621.0
163.0 1298.0 642.0 386.0 385.0 258.0
163.0 1301.0 524.0 268.0 460.0 333.0
163.0 1309.0 933.0 677.0 144.0 17.0
163.0 1314.0 891.0 635.0 610.0 483.0
163.0 1320.0 321.0 65.0 207.0 80.0
163.0 1321.0 354.0 98.0 298.0 171.0
163.0 1322.0 678.0 422.0 544.0 417.0
163.0 1323.0 290.0 34.0 670.0 543.0
163.0 1325.0 716.0 460.0 638.0 511.0
163.0 1328.0 348.0 92.0 266.0 139.0
163.0 1332.0 337.0 81.0 671.0 544.0
163.0 1337.0 658.0 402.0 313.0 186.0
163.0 1340.0 815.0 559.0 344.0 217.0
163.0 1343.0 275.0 19.0 330.0 203.0
163.0 1345.0 422.0 166.0 355.0 228.0
163.0 1349.0 709.0 453.0 268.0 141.0
163.0 1350.0 298.0 42.0 469.0 342.0
163.0 1357.0 663.0 407.0 355.0 228.0
163.0 1358.0 766.0 510.0 397.0 270.0
163.0 1360.0 473.0 217.0 502.0 375.0
163.0 1362.0 700.0 444.0 461.0 334.0
163.0 1363.0 1004.0 748.0 175.0 48.0
163.0 1369.0 397.0 141.0 401.0 274.0
163.0 1371.0 791.0 535.0 444.0 317.0
163.0 1374.0 958.0 702.0 299.0 172.0
163.0 1381.0 809.0 553.0 691.0 564.0
163.0 1391.0 592.0 336.0 220.0 93.0
163.0 1395.0 474.0 218.0 481.0 354.0
163.0 1400.0 931.0 675.0 896.0 769.0
163.0 1401.0 622.0 366.0 684.0 557.0
163.0 1418.0 600.0 344.0 614.0 487.0
163.0 1425.0 340.0 84.0 546.0 419.0
163.0 1427.0 277.0 21.0 554.0 427.0
163.0 1433.0 754.0 498.0 518.0 391.0
163.0 1438.0 612.0 356.0 662.0 535.0
163.0 1439.0 555.0 299.0 519.0 392.0
163.0 1443.0 573.0 317.0 630.0 503.0
163.0 1447.0 464.0 208.0 231.0 104.0
163.0 1448.0 815.0 559.0 315.0 188.0
163.0 1450.0 371.0 115.0 549.0 422.0
163.0 1451.0 2170.0 1914.0 481.0 354.0
163.0 1455.0 352.0 96.0 384.0 257.0
163.0 1456.0 638.0 382.0 626.0 499.0
163.0 1457.0 666.0 410.0 630.0 503.0
163.0 1458.0 656.0 400.0 509.0 382.0
163.0 1459.0 891.0 635.0 314.0 187.0
163.0 1462.0 560.0 304.0 236.0 109.0
163.0 1463.0 976.0 720.0 359.0 232.0
163.0 1469.0 1083.0 827.0 217.0 90.0
163.0 1470.0 281.0 25.0 526.0 399.0
163.0 1475.0 865.0 609.0 653.0 526.0
163.0 1477.0 472.0 216.0 335.0 208.0
163.0 1478.0 657.0 401.0 513.0 386.0
163.0 1479.0 979.0 723.0 165.0 38.0
163.0 1480.0 850.0 594.0 142.0 15.0
163.0 1481.0 629.0 373.0 652.0 525.0
163.0 1488.0 457.0 201.0 611.0 484.0
163.0 1494.0 837.0 581.0 456.0 329.0
163.0 1495.0 559.0 303.0 221.0 94.0
163.0 1496.0 659.0 403.0 596.0 469.0
163.0 1500.0 319.0 63.0 787.0 660.0
163.0 1501.0 965.0 709.0 764.0 637.0
163.0 1505.0 999.0 743.0 201.0 74.0
163.0 1507.0 661.0 405.0 170.0 43.0
163.0 1508.0 805.0 549.0 178.0 51.0
163.0 1510.0 537.0 281.0 545.0 418.0
163.0 1515.0 828.0 572.0 181.0 54.0
163.0 1516.0 512.0 256.0 753.0 626.0
163.0 1517.0 829.0 573.0 435.0 308.0
163.0 1518.0 623.0 367.0 343.0 216.0
163.0 1519.0 313.0 57.0 550.0 423.0
163.0 1522.0 643.0 387.0 193.0 66.0
163.0 1523.0 273.0 17.0 602.0 475.0
163.0 1525.0 952.0 696.0 508.0 381.0
163.0 1528.0 416.0 160.0 138.0 11.0
163.0 1529.0 1096.0 840.0 527.0 400.0
163.0 1530.0 1015.0 759.0 493.0 366.0
163.0 1531.0 347.0 91.0 236.0 109.0
163.0 1532.0 485.0 229.0 389.0 262.0
163.0 1533.0 853.0 597.0 165.0 38.0
163.0 1534.0 1019.0 763.0 478.0 351.0
163.0 1536.0 260.0 4.0 258.0 131.0
163.0 1537.0 567.0 311.0 542.0 415.0
163.0 1543.0 286.0 30.0 696.0 569.0
163.0 1544.0 1056.0 800.0 139.0 12.0
163.0 1547.0 457.0 201.0 750.0 623.0
163.0 1548.0 697.0 441.0 286.0 159.0
163.0 1550.0 511.0 255.0 411.0 284.0
163.0 1551.0 731.0 475.0 734.0 607.0
163.0 1552.0 1145.0 889.0 224.0 97.0
163.0 1553.0 886.0 630.0 652.0 525.0
163.0 1555.0 898.0 642.0 498.0 371.0
163.0 1556.0 910.0 654.0 567.0 440.0
163.0 1559.0 319.0 63.0 396.0 269.0
163.0 1560.0 727.0 471.0 385.0 258.0
163.0 1561.0 5338.0 5082.0 2489.0 2362.0
163.0 1562.0 439.0 183.0 4096.0 3969.0
163.0 1563.0 906.0 650.0 706.0 579.0
163.0 1569.0 751.0 495.0 413.0 286.0
163.0 1570.0 1055.0 799.0 510.0 383.0
163.0 1578.0 883.0 627.0 602.0 475.0
163.0 1580.0 12329.0 12073.0 18160.0 18033.0
163.0 1581.0 856.0 600.0 220.0 93.0
163.0 1582.0 473.0 217.0 631.0 504.0
163.0 1583.0 2076.0 1820.0 2969.0 2842.0
163.0 1585.0 1137.0 881.0 514.0 387.0
163.0 1586.0 1594.0 1338.0 431.0 304.0
163.0 1587.0 1056.0 800.0 657.0 530.0
163.0 1590.0 553.0 297.0 377.0 250.0
163.0 1592.0 1095.0 839.0 680.0 553.0
163.0 1594.0 724.0 468.0 146.0 19.0
163.0 1595.0 991.0 735.0 756.0 629.0
163.0 1596.0 1159.0 903.0 1582.0 1455.0
163.0 1597.0 1060.0 804.0 430.0 303.0
163.0 1599.0 311.0 55.0 310.0 183.0
163.0 1601.0 524.0 268.0 138.0 11.0
163.0 1607.0 1026.0 770.0 301.0 174.0
163.0 1608.0 615.0 359.0 402.0 275.0
163.0 1609.0 482.0 226.0 361.0 234.0
163.0 1610.0 607.0 351.0 254.0 127.0
163.0 1613.0 811.0 555.0 441.0 314.0
163.0 1615.0 908.0 652.0 451.0 324.0
163.0 1619.0 468.0 212.0 486.0 359.0
163.0 1621.0 833.0 577.0 494.0 367.0
163.0 1622.0 597.0 341.0 396.0 269.0
163.0 1631.0 390.0 134.0 552.0 425.0
163.0 1632.0 814.0 558.0 198.0 71.0
163.0 1634.0 260.0 4.0 712.0 585.0
163.0 1640.0 671.0 415.0 135.0 8.0
163.0 1642.0 986.0 730.0 523.0 396.0
163.0 1643.0 511.0 255.0 715.0 588.0
163.0 1645.0 855.0 599.0 522.0 395.0
163.0 1648.0 497.0 241.0 472.0 345.0
163.0 1653.0 422.0 166.0 736.0 609.0
163.0 1654.0 273.0 17.0 1002.0 875.0
163.0 1655.0 430.0 174.0 585.0 458.0
163.0 1656.0 549.0 293.0 176.0 49.0
163.0 1658.0 530.0 274.0 591.0 464.0
163.0 1659.0 1208.0 952.0 1290.0 1163.0
163.0 1661.0 652.0 396.0 601.0 474.0
163.0 1662.0 279.0 23.0 309.0 182.0
163.0 1665.0 8644.0 8388.0 472.0 345.0
163.0 1669.0 980.0 724.0 568.0 441.0
163.0 1674.0 1056.0 800.0 209.0 82.0
163.0 1676.0 913.0 657.0 666.0 539.0
163.0 1677.0 722.0 466.0 535.0 408.0
163.0 1678.0 907.0 651.0 751.0 624.0
163.0 1679.0 945.0 689.0 501.0 374.0
163.0 1680.0 957.0 701.0 365.0 238.0
163.0 1681.0 896.0 640.0 217.0 90.0
163.0 1682.0 769.0 513.0 392.0 265.0
163.0 1685.0 1702.0 1446.0 815.0 688.0
163.0 1686.0 445.0 189.0 293.0 166.0
163.0 1688.0 1507.0 1251.0 485.0 358.0
163.0 1689.0 652.0 396.0 248.0 121.0
163.0 1690.0 611.0 355.0 585.0 458.0
163.0 1691.0 825.0 569.0 324.0 197.0
163.0 1692.0 372.0 116.0 199.0 72.0
163.0 1693.0 473.0 217.0 464.0 337.0
163.0 1704.0 1003.0 747.0 491.0 364.0
163.0 1707.0 1434.0 1178.0 533.0 406.0
163.0 1709.0 1001.0 745.0 583.0 456.0
163.0 1713.0 872.0 616.0 565.0 438.0
163.0 1714.0 1205.0 949.0 729.0 602.0
163.0 1715.0 409.0 153.0 653.0 526.0
163.0 1718.0 282.0 26.0 433.0 306.0
163.0 1722.0 1415.0 1159.0 953.0 826.0
163.0 1728.0 1704.0 1448.0 315.0 188.0
163.0 1730.0 831.0 575.0 563.0 436.0
163.0 1732.0 770.0 514.0 144.0 17.0
163.0 1733.0 1410.0 1154.0 391.0 264.0
163.0 1738.0 449.0 193.0 341.0 214.0
163.0 1740.0 1573.0 1317.0 1118.0 991.0
163.0 1742.0 338.0 82.0 581.0 454.0
163.0 1744.0 836.0 580.0 270.0 143.0
163.0 1747.0 4289.0 4033.0 1427.0 1300.0
163.0 1751.0 258.0 2.0 618.0 491.0
163.0 1752.0 3192.0 2936.0 726.0 599.0
163.0 1753.0 648.0 392.0 164.0 37.0
163.0 1758.0 5316.0 5060.0 2025.0 1898.0
163.0 1760.0 755.0 499.0 702.0 575.0
163.0 1762.0 933.0 677.0 454.0 327.0
163.0 1763.0 602.0 346.0 540.0 413.0
163.0 1764.0 1069.0 813.0 266.0 139.0
163.0 1769.0 586.0 330.0 364.0 237.0
163.0 1770.0 683.0 427.0 443.0 316.0
163.0 1771.0 1142.0 886.0 777.0 650.0
163.0 1773.0 430.0 174.0 720.0 593.0
163.0 1774.0 533.0 277.0 149.0 22.0
163.0 1778.0 549.0 293.0 506.0 379.0
163.0 1779.0 730.0 474.0 552.0 425.0
163.0 1782.0 1048.0 792.0 679.0 552.0
163.0 1784.0 342.0 86.0 585.0 458.0
163.0 1785.0 769.0 513.0 438.0 311.0
163.0 1786.0 363.0 107.0 737.0 610.0
163.0 1788.0 331.0 75.0 395.0 268.0
163.0 1793.0 295.0 39.0 375.0 248.0
163.0 1798.0 344.0 88.0 409.0 282.0
163.0 1803.0 947.0 691.0 651.0 524.0
163.0 1808.0 779.0 523.0 203.0 76.0
163.0 1810.0 344.0 88.0 656.0 529.0
163.0 1813.0 447.0 191.0 307.0 180.0
163.0 1814.0 807.0 551.0 580.0 453.0
163.0 1815.0 312.0 56.0 383.0 256.0
163.0 1817.0 684.0 428.0 524.0 397.0
163.0 1819.0 756.0 500.0 331.0 204.0
163.0 1820.0 727.0 471.0 628.0 501.0
163.0 1821.0 558.0 302.0 670.0 543.0
163.0 1831.0 989.0 733.0 668.0 541.0
163.0 1836.0 771.0 515.0 397.0 270.0
163.0 1837.0 731.0 475.0 619.0 492.0
163.0 1838.0 629.0 373.0 656.0 529.0
163.0 1849.0 1126.0 870.0 244.0 117.0
163.0 1850.0 850.0 594.0 722.0 595.0
163.0 1851.0 548.0 292.0 696.0 569.0
163.0 1852.0 688.0 432.0 580.0 453.0
163.0 1857.0 1026.0 770.0 624.0 497.0
163.0 1860.0 387.0 131.0 624.0 497.0
163.0 1861.0 1153.0 897.0 1248.0 1121.0
163.0 1865.0 764.0 508.0 287.0 160.0
163.0 1869.0 1102.0 846.0 517.0 390.0
163.0 1870.0 476.0 220.0 691.0 564.0
163.0 1871.0 1055.0 799.0 468.0 341.0
163.0 1872.0 453.0 197.0 315.0 188.0
163.0 1875.0 516.0 260.0 571.0 444.0
163.0 1876.0 562.0 306.0 274.0 147.0
163.0 1877.0 793.0 537.0 624.0 497.0
163.0 1880.0 3836.0 3580.0 4253.0 4126.0
163.0 1881.0 972.0 716.0 402.0 275.0
163.0 1884.0 311.0 55.0 489.0 362.0
163.0 1885.0 837.0 581.0 440.0 313.0
163.0 1886.0 343.0 87.0 138.0 11.0
163.0 1887.0 602.0 346.0 1024.0 897.0
163.0 1888.0 922.0 666.0 770.0 643.0
163.0 1890.0 642.0 386.0 180.0 53.0
163.0 1891.0 289.0 33.0 767.0 640.0
163.0 1893.0 476.0 220.0 382.0 255.0
163.0 1895.0 625.0 369.0 710.0 583.0
163.0 1898.0 1067.0 811.0 732.0 605.0
163.0 1901.0 1126.0 870.0 411.0 284.0
163.0 1905.0 525.0 269.0 739.0 612.0
163.0 1908.0 640.0 384.0 585.0 458.0
163.0 1911.0 760.0 504.0 318.0 191.0
163.0 1912.0 828.0 572.0 417.0 290.0
163.0 1913.0 349.0 93.0 650.0 523.0
163.0 1914.0 517.0 261.0 338.0 211.0
163.0 1915.0 1433.0 1177.0 474.0 347.0
163.0 1917.0 795.0 539.0 603.0 476.0
163.0 1918.0 530.0 274.0 529.0 402.0
163.0 1919.0 631.0 375.0 192.0 65.0
163.0 1921.0 597.0 341.0 503.0 376.0
163.0 1922.0 933.0 677.0 690.0 563.0
163.0 1923.0 919.0 663.0 328.0 201.0
163.0 1924.0 848.0 592.0 573.0 446.0
163.0 1926.0 974.0 718.0 250.0 123.0
163.0 1935.0 1405.0 1149.0 769.0 642.0
163.0 1939.0 953.0 697.0 274.0 147.0
163.0 1946.0 1039.0 783.0 1050.0 923.0
163.0 1947.0 373.0 117.0 241.0 114.0
163.0 1948.0 960.0 704.0 524.0 397.0
163.0 1949.0 984.0 728.0 672.0 545.0
163.0 1951.0 1492.0 1236.0 1101.0 974.0
163.0 1961.0 703.0 447.0 431.0 304.0
163.0 1966.0 360.0 104.0 551.0 424.0
163.0 1967.0 538.0 282.0 441.0 314.0
163.0 1969.0 597.0 341.0 170.0 43.0
163.0 1980.0 539.0 283.0 427.0 300.0
163.0 1983.0 944.0 688.0 442.0 315.0
163.0 1986.0 371.0 115.0 407.0 280.0
163.0 1992.0 359.0 103.0 536.0 409.0
163.0 1997.0 970.0 714.0 696.0 569.0
163.0 1999.0 1124.0 868.0 174.0 47.0
163.0 2003.0 350.0 94.0 407.0 280.0
163.0 2004.0 648.0 392.0 645.0 518.0
163.0 2009.0 969.0 713.0 161.0 34.0
163.0 2012.0 751.0 495.0 297.0 170.0
163.0 2014.0 681.0 425.0 360.0 233.0
163.0 2017.0 447.0 191.0 391.0 264.0
163.0 2019.0 963.0 707.0 414.0 287.0
163.0 2022.0 759.0 503.0 399.0 272.0
163.0 2024.0 289.0 33.0 433.0 306.0
163.0 2033.0 385.0 129.0 488.0 361.0
163.0 2035.0 672.0 416.0 623.0 496.0
163.0 2036.0 856.0 600.0 421.0 294.0
163.0 2037.0 645.0 389.0 690.0 563.0
163.0 2038.0 699.0 443.0 446.0 319.0
163.0 2039.0 545.0 289.0 417.0 290.0
163.0 2040.0 337.0 81.0 540.0 413.0
163.0 2041.0 698.0 442.0 154.0 27.0
163.0 2043.0 893.0 637.0 197.0 70.0
163.0 2046.0 383.0 127.0 315.0 188.0
163.0 2047.0 370.0 114.0 690.0 563.0
163.0 2050.0 831.0 575.0 525.0 398.0
163.0 2051.0 1103.0 847.0 713.0 586.0
163.0 2055.0 976.0 720.0 319.0 192.0
163.0 2059.0 1023.0 767.0 380.0 253.0
163.0 2060.0 1003.0 747.0 159.0 32.0
163.0 2061.0 840.0 584.0 536.0 409.0
163.0 2068.0 1727.0 1471.0 431.0 304.0
163.0 2069.0 974.0 718.0 607.0 480.0
163.0 2070.0 969.0 713.0 490.0 363.0
163.0 2071.0 819.0 563.0 639.0 512.0
163.0 2075.0 746.0 490.0 675.0 548.0
163.0 2081.0 445.0 189.0 647.0 520.0
163.0 2082.0 586.0 330.0 696.0 569.0
163.0 2084.0 330.0 74.0 162.0 35.0
163.0 2086.0 959.0 703.0 317.0 190.0
163.0 2088.0 599.0 343.0 587.0 460.0
163.0 2090.0 656.0 400.0 874.0 747.0
163.0 2092.0 947.0 691.0 193.0 66.0
163.0 2094.0 945.0 689.0 185.0 58.0
163.0 2096.0 613.0 357.0 615.0 488.0
163.0 2097.0 506.0 250.0 309.0 182.0
163.0 2098.0 316.0 60.0 276.0 149.0
163.0 2100.0 589.0 333.0 132.0 5.0
163.0 2102.0 348.0 92.0 603.0 476.0
163.0 2105.0 305.0 49.0 470.0 343.0
163.0 2108.0 507.0 251.0 567.0 440.0
163.0 2112.0 1026.0 770.0 175.0 48.0
163.0 2113.0 524.0 268.0 428.0 301.0
163.0 2115.0 273.0 17.0 519.0 392.0
163.0 2118.0 333.0 77.0 408.0 281.0
163.0 2119.0 1051.0 795.0 278.0 151.0
163.0 2121.0 503.0 247.0 595.0 468.0
163.0 2123.0 509.0 253.0 333.0 206.0
163.0 2125.0 412.0 156.0 663.0 536.0
163.0 2126.0 665.0 409.0 884.0 757.0
