Img	TargetXMin	YMin	XMax	YMax	
165	327	77	167	340	286
165	330	549	298	812	417
165	331	238	317	501	436
165	332	302	431	565	550
165	335	431	50	694	169
165	336	535	65	798	184
165	337	294	280	557	399
165	339	405	1299	668	1418
165	344	710	478	973	597
165	345	575	318	838	437
165	347	10	208	273	327
165	348	660	207	923	326
165	349	338	356	601	475
165	351	387	278	650	397
165	354	61	37	324	156
165	355	542	218	805	337
165	356	438	399	701	518
165	357	205	89	468	208
165	360	297	307	560	426
165	361	465	106	728	225
165	366	191	259	454	378
165	370	321	440	584	559
165	371	508	265	771	384
165	373	895	126	1158	245
165	376	239	286	502	405
165	377	1003	3825	1266	3944
165	378	532	78	795	197
165	379	618	435	881	554
165	380	674	325	937	444
165	387	588	549	851	668
165	388	499	173	762	292
165	389	372	204	635	323
165	390	110	249	373	368
165	395	348	347	611	466
165	397	531	55	794	174
165	400	71	604	334	723
165	401	59	213	322	332
165	403	508	366	771	485
165	406	445	180	708	299
165	407	62	374	325	493
165	408	319	251	582	370
165	411	426	444	689	563
165	412	307	564	570	683
165	413	164	544	427	663
165	416	319	60	582	179
165	417	336	541	599	660
165	418	659	558	922	677
165	421	349	552	612	671
165	428	261	268	524	387
165	432	578	2735	841	2854
165	436	1051	1716	1314	1835
165	438	366	477	629	596
165	440	631	263	894	382
165	442	103	74	366	193
165	443	497	19	760	138
165	444	263	719	526	838
165	449	476	33	739	152
165	454	431	354	694	473
165	458	34	116	297	235
165	459	64	442	327	561
165	462	375	501	638	620
165	465	358	549	621	668
165	466	682	15	945	134
165	468	75	512	338	631
165	470	241	392	504	511
165	474	134	492	397	611
165	477	691	36	954	155
165	484	848	726	1111	845
165	487	77	327	340	446
165	492	556	351	819	470
165	494	570	404	833	523
165	497	300	427	563	546
165	503	135	147	398	266
165	505	453	88	716	207
165	508	196	157	459	276
165	510	669	305	932	424
165	515	206	190	469	309
165	517	453	69	716	188
165	518	465	198	728	317
165	520	678	546	941	665
165	523	685	635	948	754
165	525	514	308	777	427
165	529	498	183	761	302
165	531	608	331	871	450
165	533	377	320	640	439
165	534	366	269	629	388
165	535	445	102	708	221
165	536	456	38	719	157
165	537	42	380	305	499
165	544	51	17	314	136
165	545	13	295	276	414
165	546	578	557	841	676
165	547	692	312	955	431
165	548	288	199	551	318
165	550	566	375	829	494
165	552	69	174	332	293
165	554	256	46	519	165
165	555	146	162	409	281
165	558	549	425	812	544
165	559	241	493	504	612
165	560	637	138	900	257
165	561	489	184	752	303
165	562	165	273	428	392
165	564	27499	3535	27762	3654
165	565	215	440	478	559
165	566	326	246	589	365
165	568	706	552	969	671
165	570	222	1286	485	1405
165	571	278	262	541	381
165	573	722	106	985	225
165	574	712	281	975	400
165	575	3	267	266	386
165	576	576	252	839	371
165	586	546	47	809	166
165	588	718	66	981	185
165	589	549	5	812	124
165	591	202	546	465	665
165	594	248	252	511	371
165	595	748	167	1011	286
165	597	531	303	794	422
165	599	9	804	272	923
165	600	21	116	284	235
165	602	366	559	629	678
165	605	272	359	535	478
165	607	645	312	908	431
165	608	221	286	484	405
165	609	371	509	634	628
165	611	664	62	927	181
165	616	122	18	385	137
165	617	194	274	457	393
165	620	94	428	357	547
165	623	545	228	808	347
165	624	98	272	361	391
165	627	364	155	627	274
165	628	166	27	429	146
165	630	749	261	1012	380
165	631	22	8984	285	9103
165	632	247	197	510	316
165	633	261	296	524	415
165	634	406	107	669	226
165	635	461	324	724	443
165	637	249	37	512	156
165	638	227	84	490	203
165	643	729	375	992	494
165	646	617	214	880	333
165	648	2953	1241	3216	1360
165	649	5104	833	5367	952
165	650	405	402	668	521
165	652	1426	308	1689	427
165	653	625	299	888	418
165	655	142	154	405	273
165	656	139	474	402	593
165	658	210	387	473	506
165	659	550	2	813	121
165	661	361	26	624	145
165	662	188	277	451	396
165	663	292	615	555	734
165	667	1015	458	1278	577
165	668	147	318	410	437
165	672	532	514	795	633
165	674	219	75	482	194
165	676	293	47	556	166
165	680	338	13	601	132
165	685	150	325	413	444
165	687	242	297	505	416
165	688	238	321	501	440
165	689	82	289	345	408
165	690	339	368	602	487
165	691	659	189	922	308
165	693	1054	174	1317	293
165	696	191	465	454	584
165	700	934	742	1197	861
165	703	301	448	564	567
165	704	26	174	289	293
165	707	56	138	319	257
165	709	149	307	412	426
165	710	132	341	395	460
165	717	424	49	687	168
165	718	561	368	824	487
165	719	121	67	384	186
165	722	211	261	474	380
165	726	557	8	820	127
165	728	145	192	408	311
165	729	618	439	881	558
165	735	70	107	333	226
165	736	307	94	570	213
165	740	59	1	322	120
165	744	328	13	591	132
165	749	202	352	465	471
165	754	477	369	740	488
165	755	301	278	564	397
165	759	648	108	911	227
165	760	13	532	276	651
165	762	515	537	778	656
165	763	66	52	329	171
165	767	398	154	661	273
165	770	710	217	973	336
165	773	83	155	346	274
165	778	86	214	349	333
165	779	637	240	900	359
165	780	660	223	923	342
165	783	684	376	947	495
165	792	601	94	864	213
165	793	327	208	590	327
165	794	277	483	540	602
165	797	192	227	455	346
165	801	1185	612	1448	731
165	802	634	304	897	423
165	803	604	303	867	422
165	804	172	551	435	670
165	805	209	505	472	624
165	806	80	410	343	529
165	807	54	140	317	259
165	810	322	121	585	240
165	813	562	536	825	655
165	816	666	251	929	370
165	818	290	442	553	561
165	819	579	146	842	265
165	825	668	236	931	355
165	828	186	143	449	262
165	829	185	454	448	573
165	830	57	367	320	486
165	836	498	146	761	265
165	837	282	400	545	519
165	839	443	403	706	522
165	841	61	343	324	462
165	842	292	186	555	305
165	844	74	194	337	313
165	846	206	362	469	481
165	847	315	242	578	361
165	848	64	28	327	147
165	849	434	325	697	444
165	850	283	187	546	306
165	851	512	235	775	354
165	853	45	405	308	524
165	855	9934	10047	10197	10166
165	857	393	388	656	507
165	858	487	361	750	480
165	860	310	276	573	395
165	861	493	94	756	213
165	864	585	112	848	231
165	867	31	291	294	410
165	870	230	523	493	642
165	873	269	124	532	243
165	875	540	488	803	607
165	878	15	87	278	206
165	882	504	249	767	368
165	883	1	219	264	338
165	885	638	161	901	280
165	887	211	108	474	227
165	888	196	76	459	195
165	889	4715	1679	4978	1798
165	890	263	339	526	458
165	891	416	373	679	492
165	892	352	277	615	396
165	896	363	283	626	402
165	897	289	524	552	643
165	899	464	239	727	358
165	901	200	373	463	492
165	903	535	712	798	831
165	904	472	332	735	451
165	905	737	516	1000	635
165	910	102	268	365	387
165	912	56	159	319	278
165	913	662	209	925	328
165	914	56	443	319	562
165	915	353	437	616	556
165	916	466	366	729	485
165	917	237	324	500	443
165	918	652	341	915	460
165	919	392	391	655	510
165	922	727	44	990	163
165	923	403	261	666	380
165	924	215	500	478	619
165	925	341	234	604	353
165	927	65	14	328	133
165	928	247	384	510	503
165	929	731	459	994	578
165	931	405	444	668	563
165	935	604	520	867	639
165	939	1053	872	1316	991
165	940	659	295	922	414
165	941	521	228	784	347
165	942	181	54	444	173
165	947	230	912	493	1031
165	948	609	152	872	271
165	949	711	437	974	556
165	950	93	42	356	161
165	952	22	12	285	131
165	953	5446	6108	5709	6227
165	955	644	399	907	518
165	966	173	295	436	414
165	967	509	247	772	366
165	968	531	244	794	363
165	972	117	498	380	617
165	975	559	402	822	521
165	976	103	11	366	130
165	978	576	348	839	467
165	979	241	243	504	362
165	980	61	337	324	456
165	981	719	389	982	508
165	984	286	241	549	360
165	985	619	454	882	573
165	986	2015	5438	2278	5557
165	988	320	40	583	159
165	989	486	294	749	413
165	991	92	249	355	368
165	992	129	331	392	450
165	993	89	42	352	161
165	997	475	497	738	616
165	998	61	247	324	366
165	999	129	55	392	174
165	1000	1199	250	1462	369
165	1001	114	334	377	453
165	1004	103	182	366	301
165	1006	131	80	394	199
165	1007	181	307	444	426
165	1008	201	417	464	536
165	1009	611	100	874	219
165	1010	580	202	843	321
165	1012	66	85	329	204
165	1013	661	404	924	523
165	1014	63	170	326	289
165	1015	522	192	785	311
165	1016	76	164	339	283
165	1017	437	99	700	218
165	1018	434	181	697	300
165	1019	376	425	639	544
165	1020	390	149	653	268
165	1022	526	437	789	556
165	1025	615	37	878	156
165	1028	670	546	933	665
165	1029	266	92	529	211
165	1030	476	296	739	415
165	1032	144	106	407	225
165	1033	552	73	815	192
165	1035	726	121	989	240
165	1038	3243	1020	3506	1139
165	1039	601	27	864	146
165	1046	348	585	611	704
165	1051	404	450	667	569
165	1055	667	118	930	237
165	1058	327	1598	590	1717
165	1059	713	210	976	329
165	1064	356	147	619	266
165	1076	241	503	504	622
165	1081	679	226	942	345
165	1084	634	47	897	166
165	1085	24	274	287	393
165	1088	903	1235	1166	1354
165	1095	132	73	395	192
165	1096	188	50	451	169
165	1100	80	261	343	380
165	1101	78	467	341	586
165	1103	5	96	268	215
165	1110	185	139	448	258
165	1111	536	510	799	629
165	1119	519	73	782	192
165	1121	224	167	487	286
165	1124	70	324	333	443
165	1126	178	298	441	417
165	1127	190	361	453	480
165	1130	191	93	454	212
165	1132	677	278	940	397
165	1135	700	425	963	544
165	1137	688	438	951	557
165	1138	264	229	527	348
165	1139	140	116	403	235
165	1140	1352	296	1615	415
165	1141	354	170	617	289
165	1142	502	348	765	467
165	1143	180	526	443	645
165	1147	344	286	607	405
165	1149	603	434	866	553
165	1152	53	25	316	144
165	1153	676	95	939	214
165	1154	138	528	401	647
165	1160	747	104	1010	223
165	1161	699	325	962	444
165	1162	79	549	342	668
165	1163	185	544	448	663
165	1164	45	241	308	360
165	1167	610	235	873	354
165	1169	533	88	796	207
165	1170	462	426	725	545
165	1171	187	250	450	369
165	1173	225	232	488	351
165	1175	287	369	550	488
165	1176	578	180	841	299
165	1177	651	550	914	669
165	1178	196	428	459	547
165	1179	654	350	917	469
165	1180	386	41	649	160
165	1181	583	430	846	549
165	1184	626	694	889	813
165	1187	602	178	865	297
165	1192	4	359	267	478
165	1193	456	362	719	481
165	1195	211	273	474	392
165	1196	219	213	482	332
165	1197	213	111	476	230
165	1201	582	474	845	593
165	1202	32	467	295	586
165	1204	643	237	906	356
165	1205	499	342	762	461
165	1206	785	426	1048	545
165	1209	1805	427	2068	546
165	1211	479	334	742	453
165	1215	351	216	614	335
165	1216	35	325	298	444
165	1220	52	617	315	736
165	1221	88	268	351	387
165	1222	52	382	315	501
165	1223	449	481	712	600
165	1224	602	242	865	361
165	1225	173	528	436	647
165	1226	227	135	490	254
165	1229	537	172	800	291
165	1230	756	214	1019	333
165	1231	679	535	942	654
165	1234	291	427	554	546
165	1235	644	1053	907	1172
165	1238	485	487	748	606
165	1239	689	15	952	134
165	1241	394	123	657	242
165	1243	441	302	704	421
165	1244	445	92	708	211
165	1245	73	59	336	178
165	1246	362	243	625	362
165	1250	441	262	704	381
165	1254	16	239	279	358
165	1256	578	296	841	415
165	1261	847	6	1110	125
165	1266	153	505	416	624
165	1269	737	269	1000	388
165	1270	231	101	494	220
165	1272	704	331	967	450
165	1274	299	501	562	620
165	1289	460	958	723	1077
165	1291	530	124	793	243
165	1292	551	353	814	472
165	1294	75	292	338	411
165	1296	413	7	676	126
165	1298	376	260	639	379
165	1307	1533	663	1796	782
165	1309	453	432	716	551
165	1313	63	214	326	333
165	1314	620	480	883	599
165	1317	527	172	790	291
165	1320	66	81	329	200
165	1322	295	360	558	479
165	1323	186	369	449	488
165	1325	492	368	755	487
165	1328	122	146	385	265
165	1335	79	68	342	187
165	1337	322	187	585	306
165	1345	204	248	467	367
165	1346	632	159	895	278
165	1349	580	537	843	656
165	1350	295	993	558	1112
165	1357	414	230	677	349
165	1360	399	370	662	489
165	1362	177	50	440	169
165	1363	269	253	532	372
165	1369	130	270	393	389
165	1371	42	4	305	123
165	1374	526	179	789	298
165	1382	648	399	911	518
165	1391	114	39	377	158
165	1395	266	345	529	464
165	1400	405	395	668	514
165	1401	366	557	629	676
165	1415	775	234	1038	353
165	1418	344	487	607	606
165	1424	210	244	473	363
165	1427	191	186	454	305
165	1430	521	242	784	361
165	1431	368	521	631	640
165	1432	69	166	332	285
165	1438	548	2	811	121
165	1443	317	503	580	622
165	1444	800	47	1063	166
165	1450	242	103	505	222
165	1451	207	278	470	397
165	1458	393	437	656	556
165	1459	639	185	902	304
165	1460	436	402	699	521
165	1466	17611	4103	17874	4222
165	1469	586	256	849	375
165	1479	723	38	986	157
165	1481	538	415	801	534
165	1486	336	123	599	242
165	1488	400	612	663	731
165	1491	589	356	852	475
165	1494	678	188	941	307
165	1495	192	23	455	142
165	1496	580	514	843	633
165	1500	819	403	1082	522
165	1501	435	182	698	301
165	1507	407	34	670	153
165	1508	705	507	968	626
165	1510	720	531	983	650
165	1511	756	103	1019	222
165	1513	759	585	1022	704
165	1515	645	11	908	130
165	1516	251	627	514	746
165	1517	573	308	836	427
165	1519	93	431	356	550
165	1523	80	557	343	676
165	1525	561	593	824	712
165	1527	451	516	714	635
165	1528	795	68	1058	187
165	1529	840	400	1103	519
165	1530	759	339	1022	458
165	1532	227	256	490	375
165	1533	594	48	857	167
165	1534	558	456	821	575
165	1536	4	131	267	250
165	1544	800	4	1063	123
165	1547	198	625	461	744
165	1548	518	155	781	274
165	1549	338	337	601	456
165	1550	242	630	505	749
165	1551	234	553	497	672
165	1552	59	424	322	543
165	1553	710	554	973	673
165	1555	612	365	875	484
165	1556	654	440	917	559
165	1557	11241	7983	11504	8102
165	1559	63	269	326	388
165	1560	408	19	671	138
165	1561	681	459	944	578
165	1562	525	327	788	446
165	1563	185	497	448	616
165	1569	495	286	758	405
165	1570	396	284	659	403
165	1573	640	350	903	469
165	1578	509	112	772	231
165	1579	752	273	1015	392
165	1580	203	335	466	454
165	1581	1406	75	1669	194
165	1582	129	623	392	742
165	1585	92	413	355	532
165	1586	1272	810	1535	929
165	1587	795	484	1058	603
165	1590	295	250	558	369
165	1592	1232	802	1495	921
165	1594	425	217	688	336
165	1596	26022	9751	26285	9870
165	1599	164	490	427	609
165	1604	694	394	957	513
165	1608	230	289	493	408
165	1609	758	219	1021	338
165	1610	373	123	636	242
165	1613	559	307	822	426
165	1615	743	350	1006	469
165	1617	1409	343	1672	462
165	1619	215	348	478	467
165	1621	591	368	854	487
165	1622	654	345	917	464
165	1623	615	47	878	166
165	1624	847	94	1110	213
165	1631	69	392	332	511
165	1632	558	71	821	190
165	1641	90	563	353	682
165	1642	732	395	995	514
165	1643	51	303	314	422
165	1645	391	183	654	302
165	1646	607	43	870	162
165	1652	55	178	318	297
165	1653	1749	1528	2012	1647
165	1654	756	1103	1019	1222
165	1655	177	447	440	566
165	1657	3	247	266	366
165	1658	201	354	464	473
165	1661	394	460	657	579
165	1665	5011	2446	5274	2565
165	1666	437	38	700	157
165	1669	724	441	987	560
165	1670	717	300	980	419
165	1672	256	407	519	526
165	1674	705	78	968	197
165	1676	701	371	964	490
165	1678	651	624	914	743
165	1679	725	420	988	539
165	1680	1481	831	1744	950
165	1681	189	398	452	517
165	1682	392	416	655	535
165	1684	489	102	752	221
165	1685	457	112	720	231
165	1686	691	144	954	263
165	1688	338	709	601	828
165	1689	384	123	647	242
165	1690	355	290	618	409
165	1691	597	77	860	196
165	1692	354	219	617	338
165	1693	217	337	480	456
165	1694	685	196	948	315
165	1704	747	364	1010	483
165	1705	10567	6902	10830	7021
165	1707	779	230	1042	349
165	1708	179	537	442	656
165	1709	1306	193	1569	312
165	1714	485	303	748	422
165	1715	152	525	415	644
165	1718	390	143	653	262
165	1722	197	429	460	548
165	1730	575	436	838	555
165	1732	793	13	1056	132
165	1733	1845	300	2108	419
165	1737	772	129	1035	248
165	1739	46	550	309	669
165	1740	725	343	988	462
165	1742	91	448	354	567
165	1747	462	203	725	322
165	1752	63	421	326	540
165	1753	129	199	392	318
165	1758	571	17	834	136
165	1760	718	598	981	717
165	1763	428	367	691	486
165	1764	768	177	1031	296
165	1769	321	247	584	366
165	1770	321	221	584	340
165	1771	524	112	787	231
165	1773	173	593	436	712
165	1774	187	437	450	556
165	1777	263	118	526	237
165	1778	293	378	556	497
165	1779	1292	7118	1555	7237
165	1784	87	465	350	584
165	1785	513	311	776	430
165	1786	107	613	370	732
165	1788	79	264	342	383
165	1793	103	278	366	397
165	1798	98	290	361	409
165	1803	693	524	956	643
165	1807	761	33	1024	152
165	1808	477	64	740	183
165	1810	98	524	361	643
165	1813	847	655	1110	774
165	1814	1499	1365	1762	1484
165	1817	432	398	695	517
165	1820	577	529	840	648
165	1821	224	623	487	742
165	1823	3820	3888	4083	4007
165	1831	740	288	1003	407
165	1836	518	270	781	389
165	1845	309	522	572	641
165	1849	176	598	439	717
165	1850	539	561	802	680
165	1851	310	593	573	712
165	1852	432	453	695	572
165	1853	304	501	567	620
165	1857	60	572	323	691
165	1858	11715	2646	11978	2765
165	1860	124	505	387	624
165	1861	76	243	339	362
165	1869	227	315	490	434
165	1870	796	250	1059	369
165	1871	799	341	1062	460
165	1872	157	236	420	355
165	1875	683	611	946	730
165	1876	293	127	556	246
165	1877	532	497	795	616
165	1879	303	1125	566	1244
165	1880	42	289	305	408
165	1881	716	274	979	393
165	1884	367	615	630	734
165	1885	575	310	838	429
165	1886	157	19	420	138
165	1887	518	385	781	504
165	1888	707	633	970	752
165	1890	176	166	439	285
165	1891	312	284	575	403
165	1892	187	277	450	396
165	1893	160	245	423	364
165	1895	404	556	667	675
165	1897	686	225	949	344
165	1898	739	129	1002	248
165	1900	616	481	879	600
165	1905	278	612	541	731
165	1908	374	456	637	575
165	1909	519	222	782	341
165	1912	194	571	457	690
165	1913	158	511	421	630
165	1914	260	212	523	331
165	1915	10064	2343	10327	2462
165	1917	553	484	816	603
165	1918	357	619	620	738
165	1919	266	285	529	404
165	1921	351	489	614	608
165	1922	350	276	613	395
165	1924	80	387	343	506
165	1925	111	643	374	762
165	1926	729	125	992	244
165	1935	540	138	803	257
165	1937	731	127	994	246
165	1938	10	213	273	332
165	1939	697	148	960	267
165	1943	417	215	680	334
165	1946	156	364	419	483
165	1949	733	543	996	662
165	1951	112	253	375	372
165	1955	736	132	999	251
165	1960	142	626	405	745
165	1961	3	276	266	395
165	1966	273	146	536	265
165	1967	10	503	273	622
165	1969	59	544	322	663
165	1973	213	524	476	643
165	1983	688	316	951	435
165	1984	870	398	1133	517
165	1986	396	135	659	254
165	1995	463	458	726	577
165	1997	654	572	917	691
165	1999	719	220	982	339
165	2003	128	280	391	399
165	2004	732	415	995	534
165	2005	103	504	366	623
165	2006	714	529	977	648
165	2007	667	171	930	290
165	2009	713	29	976	148
165	2012	484	255	747	374
165	2017	193	262	456	381
165	2018	497	364	760	483
165	2019	718	266	981	385
165	2022	310	627	573	746
165	2033	188	478	451	597
165	2035	526	452	789	571
165	2036	530	20	793	139
165	2037	403	568	666	687
165	2039	241	277	504	396
165	2040	30	459	293	578
165	2041	440	26	703	145
165	2043	637	70	900	189
165	2046	129	186	392	305
165	2047	101	649	364	768
165	2048	432	243	695	362
165	2050	580	404	843	523
165	2051	605	226	868	345
165	2058	703	455	966	574
165	2059	851	387	1114	506
165	2060	518	595	781	714
165	2061	159	107	422	226
165	2062	817	313	1080	432
165	2068	328	119	591	238
