TargetImg	XMin	YMin	XMax	YMax	
1835	47	31	487	206	647
1835	57	1287	263	1399	413
1835	211	818	436	936	570
1836	8	513	269	743	419
1836	9	589	279	824	429
1836	163	515	270	771	397
1836	165	518	270	781	389
1836	291	515	268	695	396
1837	11	79	594	202	760
1837	46	14	489	181	644
1837	48	751	324	918	477
1837	51	889	288	1080	430
1837	62	867	316	1031	466
1837	86	392	482	523	582
1837	110	765	352	939	453
1837	111	755	343	955	455
1837	163	475	492	731	619
1837	174	14	489	297	649
1837	196	758	362	1050	485
1837	197	8	480	271	605
1837	198	749	335	1034	464
1837	199	359	257	486	386
1838	163	373	529	629	656
1839	11	755	656	878	822
1839	66	790	356	884	465
1839	280	720	560	828	667
1842	211	265	196	383	330
1842	212	60	58	193	207
1843	55	170	482	283	632
1843	196	510	316	802	439
1843	211	215	449	333	583
1843	292	464	200	653	338
1844	46	205	271	372	426
1844	143	818	409	949	546
1844	212	218	27	351	176
1845	46	163	452	330	607
1845	115	711	470	897	575
1845	165	309	522	572	641
1845	211	670	237	788	371
1845	212	647	483	780	632
1845	213	676	236	812	391
1848	213	136	545	272	700
1849	46	7	89	174	244
1849	47	19	135	194	295
1849	48	12	118	179	271
1849	62	6	119	170	269
1849	110	18	174	192	275
1849	111	288	46	488	158
1849	115	403	587	589	692
1849	163	870	117	1126	244
1849	165	176	598	439	717
1849	211	52	590	170	724
1849	212	403	603	536	752
1849	292	48	143	237	281
1850	9	734	408	969	558
1850	46	518	643	685	798
1850	48	521	642	688	795
1850	119	521	642	652	788
1850	163	594	595	850	722
1850	164	544	550	810	672
1850	165	539	561	802	680
1850	173	533	631	824	794
1850	174	673	560	956	720
1851	163	292	569	548	696
1851	165	310	593	573	712
1852	163	432	453	688	580
1852	164	609	322	875	444
1852	165	432	453	695	572
1853	165	304	501	567	620
1853	174	1617	502	1900	662
1856	7	763	366	984	505
1857	66	652	54	746	163
1857	163	770	497	1026	624
1857	165	60	572	323	691
1858	164	1619	381	1885	503
1858	165	11715	2646	11978	2765
1860	46	261	306	428	461
1860	47	234	345	409	505
1860	48	355	386	522	539
1860	143	104	393	235	530
1860	163	131	497	387	624
1860	164	127	504	393	626
1860	165	124	505	387	624
1860	174	337	612	620	772
1860	198	97	194	382	323
1860	292	90	531	279	669
1861	7	329	81	550	220
1861	117	38	392	229	498
1861	163	897	1121	1153	1248
1861	164	99	303	365	425
1861	165	76	243	339	362
1862	211	806	444	924	578
1862	212	806	444	939	593
1863	211	350	569	468	703
1863	212	377	509	510	658
1863	213	818	546	954	701
1864	211	758	372	876	506
1864	213	702	370	838	525
1865	163	508	160	764	287
1868	213	589	166	725	321
1869	163	846	390	1102	517
1869	165	227	315	490	434
1870	9	287	263	522	413
1870	66	716	633	810	742
1870	115	1167	174	1353	279
1870	142	723	649	846	780
1870	143	103	533	234	670
1870	163	220	564	476	691
1870	164	785	172	1051	294
1870	165	796	250	1059	369
1870	291	801	145	981	273
1870	292	221	563	410	701
1871	7	799	341	1020	480
1871	9	761	340	996	490
1871	46	266	336	433	491
1871	47	798	344	973	504
1871	48	800	343	967	496
1871	55	768	341	881	491
1871	57	756	342	868	492
1871	62	802	348	966	498
1871	64	799	341	895	453
1871	110	770	333	944	434
1871	119	183	243	314	389
1871	163	799	341	1055	468
1871	164	799	341	1065	463
1871	165	799	341	1062	460
1871	172	63	365	319	507
1871	173	1168	508	1459	671
1871	174	802	341	1085	501
1871	196	799	341	1091	464
1871	197	266	249	529	374
1871	198	267	249	552	378
1871	291	825	351	1005	479
1871	292	1109	462	1298	600
1872	9	211	539	446	689
1872	115	140	238	326	343
1872	163	197	188	453	315
1872	164	158	235	424	357
1872	165	157	236	420	355
1872	292	152	237	341	375
1873	66	330	593	424	702
1875	46	429	395	596	550
1875	96	92	92	188	227
1875	163	260	444	516	571
1875	164	263	446	529	568
1875	165	683	611	946	730
1875	211	97	83	215	217
1875	212	285	265	418	414
1875	213	1009	895	1145	1050
1875	292	260	444	449	582
1876	163	306	147	562	274
1876	164	307	147	573	269
1876	165	293	127	556	246
1877	48	793	10	960	163
1877	96	695	10	791	145
1877	163	537	497	793	624
1877	165	532	497	795	616
1878	211	2058	743	2176	877
1878	213	574	630	710	785
1879	165	303	1125	566	1244
1879	198	751	582	1036	711
1880	115	484	612	670	717
1880	117	514	657	705	763
1880	142	483	612	606	743
1880	163	3580	4126	3836	4253
1880	164	25	295	291	417
1880	165	42	289	305	408
1880	211	821	124	939	258
1880	291	483	613	663	741
1880	292	672	540	861	678
1881	7	79	131	300	270
1881	9	674	49	909	199
1881	46	166	7	333	162
1881	47	567	6	742	166
1881	111	458	43	658	155
1881	143	627	53	758	190
1881	144	607	152	737	290
1881	163	716	275	972	402
1881	164	716	283	982	405
1881	165	716	274	979	393
1881	196	736	39	1028	162
1881	198	665	30	950	159
1881	211	746	13	864	147
1881	212	759	6	892	155
1881	213	412	528	548	683
1882	7	437	284	658	423
1882	115	62	48	248	153
1883	211	62	81	180	215
1884	7	373	142	594	281
1884	8	495	221	725	371
1884	9	373	142	608	292
1884	55	148	177	261	327
1884	56	98	171	213	325
1884	57	129	163	241	313
1884	110	609	422	783	523
1884	115	173	498	359	603
1884	163	55	362	311	489
1884	164	162	560	428	682
1884	165	367	615	630	734
1884	193	123	140	254	282
1884	199	1472	712	1599	841
1884	211	235	124	353	258
1884	212	239	119	372	268
1884	213	197	142	333	297
1884	292	161	560	350	698
1885	163	581	313	837	440
1885	165	575	310	838	429
1886	64	857	452	953	564
1886	66	994	475	1088	584
1886	142	855	435	978	566
1886	143	859	435	990	572
1886	163	87	11	343	138
1886	164	157	20	423	142
1886	165	157	19	420	138
1887	47	280	636	455	796
1887	48	6587	1233	6754	1386
1887	163	346	897	602	1024
1887	165	518	385	781	504
1887	196	518	385	810	508
1887	281	151	47	260	161
1888	117	461	691	652	797
1888	163	666	643	922	770
1888	164	556	589	822	711
1888	165	707	633	970	752
1888	193	829	487	960	629
1888	194	526	600	668	752
1888	195	526	195	662	343
1888	292	524	583	713	721
1890	115	1452	434	1638	539
1890	163	386	53	642	180
1890	165	176	166	439	285
1890	292	640	290	829	428
1891	163	33	640	289	767
1891	165	312	284	575	403
1891	196	823	433	1115	556
1891	198	97	612	382	741
1892	165	187	277	450	396
1893	142	220	258	343	389
1893	163	220	255	476	382
1893	165	160	245	423	364
1893	292	97	390	286	528
1894	7	707	231	928	370
1894	9	776	169	1011	319
1894	46	47	422	214	577
1894	47	48	471	223	631
1894	48	45	423	212	576
1895	7	64	301	285	440
1895	137	75	60	191	183
1895	138	577	488	687	603
1895	163	369	583	625	710
1895	164	389	528	655	650
1895	165	404	556	667	675
1895	172	75	60	331	202
1895	174	5531	4789	5814	4949
1895	195	462	370	598	518
1895	196	222	659	514	782
1895	282	408	556	525	673
1895	292	418	556	607	694
1897	115	2179	1801	2365	1906
1897	117	700	640	891	746
1897	137	622	443	738	566
1897	138	442	654	552	769
1897	164	582	440	848	562
1897	165	686	225	949	344
1897	283	566	461	699	554
1897	292	568	460	757	598
1898	7	812	610	1033	749
1898	12	828	635	952	806
1898	46	811	602	978	757
1898	47	824	609	999	769
1898	48	810	602	977	755
1898	53	87	612	176	748
1898	62	450	2318	614	2468
1898	110	815	599	989	700
1898	111	812	602	1012	714
1898	163	811	605	1067	732
1898	165	739	129	1002	248
1898	174	813	611	1096	771
1898	196	451	369	743	492
1898	198	812	602	1097	731
1898	199	739	129	866	258
1898	211	453	433	571	567
1898	212	1998	219	2131	368
1898	213	750	209	886	364
1899	7	826	427	1047	566
1899	11	828	429	951	595
1899	46	581	630	748	785
1899	57	584	147	696	297
1899	198	817	252	1102	381
1899	211	783	21	901	155
1899	271	80	198	229	345
1900	143	550	559	681	696
1900	164	270	517	536	639
1900	165	616	481	879	600
1900	174	722	430	1005	590
1900	211	604	230	722	364
1900	212	780	241	913	390
1900	213	705	265	841	420
1901	163	870	284	1126	411
1901	164	841	289	1107	411
1902	7	1442	75	1663	214
1902	243	384	2	505	167
1903	66	153	365	247	474
1904	7	639	320	860	459
1904	8	638	320	868	470
1904	11	710	477	833	643
1905	7	110	481	331	620
1905	9	122	480	357	630
1905	46	552	464	719	619
1905	47	402	624	577	784
1905	54	562	332	655	465
1905	144	639	597	769	735
1905	163	269	612	525	739
1905	165	278	612	541	731
1905	174	433	641	716	801
1905	213	640	597	776	752
1905	292	278	612	467	750
1906	9	242	354	477	504
1906	196	283	269	575	392
1906	198	300	276	585	405
1906	211	66	399	184	533
1906	212	66	399	199	548
1906	213	3473	1731	3609	1886
1907	48	425	350	592	503
1908	7	327	240	548	379
1908	9	42631	3010	42866	3160
1908	46	116	210	283	365
1908	47	577	133	752	293
1908	51	381	455	572	597
1908	57	194	401	306	551
1908	115	381	454	567	559
1908	143	255	199	386	336
1908	163	384	458	640	585
1908	164	377	452	643	574
1908	165	374	456	637	575
1908	196	327	239	619	362
1908	197	327	239	590	364
1908	198	173	403	458	532
1908	213	799	246	935	401
1908	281	49	368	158	482
1908	291	49	368	229	496
1909	64	186	391	282	503
1909	66	140	386	234	495
1909	96	275	216	371	351
1909	165	519	222	782	341
1911	163	504	191	760	318
1912	144	577	290	707	428
1912	163	572	290	828	417
1912	164	182	574	448	696
1912	165	194	571	457	690
1913	11	80	287	203	453
1913	12	73	287	197	458
1913	46	70	288	237	443
1913	47	46	581	221	741
1913	48	513	152	680	305
1913	66	322	214	416	323
1913	115	151	877	337	982
1913	143	158	511	289	648
1913	163	93	523	349	650
1913	164	93	523	359	645
1913	165	158	511	421	630
1913	174	23	500	306	660
1913	211	491	151	609	285
1913	292	227	191	416	329
1914	115	1007	693	1193	798
1914	143	237	269	368	406
1914	163	261	211	517	338
1914	164	13	465	279	587
1914	165	260	212	523	331
1914	174	824	303	1107	463
1914	292	260	201	449	339
1915	57	146	644	258	794
1915	115	333	206	519	311
1915	117	1291	457	1482	563
1915	143	195	644	326	781
1915	163	1177	347	1433	474
1915	164	374	318	640	440
1915	165	10064	2343	10327	2462
1915	174	120	344	403	504
1915	291	21	581	201	709
1915	292	573	100	762	238
1916	164	715	339	981	461
1916	196	136	40	428	163
1916	292	572	175	761	313
1917	11	535	472	658	638
1917	12	556	485	680	656
1917	46	543	472	710	627
1917	48	547	480	714	633
1917	55	548	481	661	631
1917	57	288	233	400	383
1917	62	539	476	703	626
1917	163	539	476	795	603
1917	165	553	484	816	603
1917	196	547	479	839	602
1917	292	532	7	721	145
1918	115	45	306	231	411
1918	143	539	185	670	322
1918	163	274	402	530	529
1918	164	352	628	618	750
1918	165	357	619	620	738
1918	212	301	418	434	567
1918	213	119	587	255	742
1918	292	360	624	549	762
1919	57	408	643	520	793
1919	163	375	65	631	192
1919	164	375	65	641	187
1919	165	266	285	529	404
1919	174	520	206	803	366
1919	211	547	98	665	232
1919	292	498	123	687	261
1920	7	477	311	698	450
1920	46	814	226	981	381
1920	47	309	427	484	587
1920	110	814	229	988	330
1921	9	366	298	601	448
1921	46	722	299	889	454
1921	48	789	487	956	640
1921	50	789	487	963	617
1921	163	341	376	597	503
1921	164	534	329	800	451
1921	165	351	489	614	608
1921	172	762	477	1018	619
1921	292	350	489	539	627
1922	7	185	521	406	660
1922	115	343	252	529	357
1922	117	341	280	532	386
1922	163	677	563	933	690
1922	164	341	280	607	402
1922	165	350	276	613	395
1922	292	341	280	530	418
1923	46	146	582	313	737
1923	163	663	201	919	328
1923	196	109	624	401	747
1923	291	663	201	843	329
1924	7	969	553	1190	692
1924	9	591	446	826	596
1924	11	591	446	714	612
1924	12	591	446	715	617
1924	46	592	446	759	601
1924	47	591	446	766	606
1924	48	591	446	758	599
1924	50	592	447	766	577
1924	55	324	369	437	519
1924	57	264	342	376	492
1924	62	591	446	755	596
1924	96	549	444	645	579
1924	109	798	300	969	400
1924	110	591	446	765	547
1924	118	1356	25	1479	163
1924	141	592	448	732	571
1924	143	87	405	218	542
1924	144	592	447	722	585
1924	163	592	446	848	573
1924	164	593	446	859	568
1924	165	80	387	343	506
1924	172	81	809	337	951
1924	174	803	285	1086	445
1924	196	591	446	883	569
1924	197	593	451	856	576
1924	199	592	444	719	573
1924	201	590	381	714	506
1924	211	605	462	723	596
1924	212	591	446	724	595
1924	213	543	435	679	590
1924	291	591	446	771	574
1924	292	594	444	783	582
1925	165	111	643	374	762
1925	196	377	678	669	801
1925	198	770	578	1055	707
1926	9	689	266	924	416
1926	66	357	380	451	489
1926	115	715	106	901	211
1926	117	838	470	1029	576
1926	163	718	123	974	250
1926	165	729	125	992	244
1926	196	683	320	975	443
1926	198	680	345	965	474
1926	292	683	319	872	457
1927	291	383	333	563	461
1927	292	258	100	447	238
1928	48	174	209	341	362
1928	211	494	270	612	404
1928	212	424	259	557	408
1928	213	821	329	957	484
1929	196	708	380	1000	503
1930	7	753	134	974	273
1930	173	757	196	1048	359
1933	22	805	453	991	574
1933	59	86	66	250	247
1933	115	431	604	617	709
1934	7	593	583	814	722
1934	51	624	464	815	606
1935	7	847	561	1068	700
1935	163	1149	642	1405	769
1935	164	532	609	798	731
1935	165	540	138	803	257
1937	165	731	127	994	246
1937	196	828	466	1120	589
1937	198	785	22	1070	151
1938	46	757	102	924	257
1938	47	757	102	932	262
1938	48	53	73	220	226
1938	119	357	257	488	403
1938	164	449	489	715	611
1938	165	10	213	273	332
1938	172	1122	593	1378	735
1939	47	683	55	858	215
1939	48	705	411	872	564
1939	163	697	147	953	274
1939	164	705	411	971	533
1939	165	697	148	960	267
1939	174	119	374	402	534
1939	196	703	415	995	538
1939	198	705	410	990	539
1939	291	698	142	878	270
1939	292	497	564	686	702
1940	47	173	133	348	293
1940	48	7	143	174	296
1940	211	120	132	238	266
1940	212	116	134	249	283
1940	213	114	134	250	289
1941	211	131	331	249	465
1942	211	602	70	720	204
1942	212	597	86	730	235
1943	46	419	214	586	369
1943	47	417	215	592	375
1943	48	420	216	587	369
1943	165	417	215	680	334
1943	212	91	327	224	476
1943	213	655	318	791	473
1943	292	373	432	562	570
1944	66	466	601	560	710
1946	163	783	923	1039	1050
1946	164	751	7297	1017	7419
1946	165	156	364	419	483
1947	11	2	991	125	1157
1947	46	86	120	253	275
1947	47	32	109	207	269
1947	48	70	569	237	722
1947	64	79	291	175	403
1947	66	444	542	538	651
1947	111	121	127	321	239
1947	119	107	115	238	261
1947	163	117	114	373	241
1947	172	88	247	344	389
1947	173	82	16	373	179
1947	174	90	291	373	451
1947	196	115	113	407	236
1947	197	87	248	350	373
1947	198	87	300	372	429
1947	271	88	304	237	451
1947	274	68	257	213	424
1948	11	136	59	259	225
1948	163	704	397	960	524
1949	12	730	246	854	417
1949	22	764	535	950	656
1949	46	731	552	898	707
1949	47	759	508	934	668
1949	48	733	543	900	696
1949	55	714	533	827	683
1949	163	728	545	984	672
1949	165	733	543	996	662
1949	193	767	525	898	667
1949	196	787	480	1079	603
1949	253	801	17	971	130
1949	254	659	270	835	397
1949	281	733	543	842	657
1949	292	619	224	808	362
1950	57	726	31	838	181
1950	198	206	409	491	538
1951	7	110	252	331	391
1951	9	239	179	474	329
1951	11	110	252	233	418
1951	46	264	261	431	416
1951	47	110	252	285	412
1951	48	110	253	277	406
1951	110	239	450	413	551
1951	111	110	253	310	365
1951	119	110	252	241	398
1951	163	1236	974	1492	1101
1951	165	112	253	375	372
1951	172	264	261	520	403
1951	173	264	261	555	424
1951	174	258	252	541	412
1951	196	109	261	401	384
1951	201	80	252	204	377
1952	66	524	5	618	114
1953	7	654	645	875	784
1953	8	638	648	868	798
1953	9	629	659	864	809
1953	66	632	379	726	488
1954	7	3581	455	3802	594
1954	8	326	578	556	728
1954	9	337	576	572	726
1954	48	335	574	502	727
1955	11	732	136	855	302
1955	46	460	324	627	479
1955	49	732	136	929	287
1955	62	1530	1875	1694	2025
1955	96	772	125	868	260
1955	110	890	129	1064	230
1955	118	698	144	821	282
1955	162	686	303	769	483
1955	165	736	132	999	251
1955	172	682	308	938	450
1955	173	756	128	1047	291
1955	174	732	143	1015	303
1955	196	484	329	776	452
1955	211	693	101	811	235
1955	281	732	134	841	248
1955	291	720	139	900	267
1955	292	733	135	922	273
1956	48	579	459	746	612
1956	115	672	527	858	632
1956	119	499	462	630	608
1957	46	732	496	899	651
1957	196	717	465	1009	588
1957	198	82	790	367	919
1957	292	661	474	850	612
1959	9	607	171	842	321
1959	196	196	870	488	993
1959	198	5175	1671	5460	1800
1960	164	173	666	439	788
1960	165	142	626	405	745
1961	46	855	131	1022	286
1961	66	1114	441	1208	550
1961	110	285	109	459	210
1961	111	140	139	340	251
1961	163	447	304	703	431
1961	165	3	276	266	395
1961	174	612	271	895	431
1963	7	7475	16886	7696	17025
1963	8	285	69	515	219
1964	66	1815	240	1909	349
1966	7	414	176	635	315
1966	9	894	183	1129	333
1966	11	437	175	560	341
1966	46	264	243	431	398
1966	48	411	163	578	316
1966	64	666	215	762	327
1966	66	699	597	793	706
1966	110	757	163	931	264
1966	111	817	182	1017	294
1966	141	855	139	995	262
1966	143	112	429	243	566
1966	163	104	424	360	551
1966	164	401	411	667	533
1966	165	273	146	536	265
1966	172	525	170	781	312
1966	174	681	418	964	578
1966	195	111	445	247	593
1966	196	817	182	1109	305
1966	198	818	183	1103	312
1966	215	300	109	476	286
1966	291	703	224	883	352
1966	292	105	424	294	562
1967	115	364	557	550	662
1967	117	234	527	425	633
1967	143	367	557	498	694
1967	163	282	314	538	441
1967	164	281	305	547	427
1967	165	10	503	273	622
1967	284	365	556	510	661
1967	292	393	605	582	743
1968	46	360	234	527	389
1968	174	242	232	525	392
1969	7	64	548	285	687
1969	11	57	553	180	719
1969	46	64	548	231	703
1969	48	821	42	988	195
1969	56	385	317	500	471
1969	110	98	663	272	764
1969	118	66	552	189	690
1969	163	341	43	597	170
1969	165	59	544	322	663
1970	7	805	424	1026	563
1970	8	764	64	994	214
1970	9	964	54	1199	204
1970	46	313	11	480	166
1970	48	667	221	834	374
1970	265	200	139	302	217
1970	267	95	144	192	222
1972	7	698	118	919	257
1972	8	697	117	927	267
1972	9	625	112	860	262
1972	48	526	508	693	661
1973	165	213	524	476	643
1975	15	335	472	431	623
1975	196	311	129	603	252
1975	198	180	106	465	235
1976	11	139	180	262	346
1976	198	132	236	417	365
1980	163	283	300	539	427
1980	211	300	587	418	721
1980	212	300	588	433	737
1980	213	300	587	436	742
1980	292	383	281	572	419
1981	197	527	81	790	206
1982	198	1045	1022	1330	1151
1983	163	688	315	944	442
1983	164	689	332	955	454
1983	165	688	316	951	435
1984	115	189	488	375	593
1984	117	837	367	1028	473
1984	164	739	190	1005	312
1984	165	870	398	1133	517
1984	196	2275	391	2567	514
1984	198	569	445	854	574
1984	292	814	364	1003	502
1985	174	790	636	1073	796
1985	196	569	471	861	594
1985	211	540	457	658	591
1986	7	531	185	752	324
1986	9	500	157	735	307
1986	46	93	127	260	282
1986	47	82	125	257	285
1986	163	115	280	371	407
1986	165	396	135	659	254
1986	173	551	186	842	349
1987	66	142	91	236	200
1987	174	301	76	584	236
1988	198	88	403	373	532
1988	292	810	363	999	501
1989	55	89	637	202	787
1989	56	183	639	298	793
1989	196	460	47	752	170
1989	198	743	449	1028	578
1990	196	378	278	670	401
1990	211	518	627	636	761
1990	212	518	625	651	774
1990	213	518	625	654	780
1991	7	405	25	626	164
1991	9	1207	181	1442	331
1991	46	370	112	537	267
1991	48	11579	998	11746	1151
1991	50	126	429	300	559
1991	57	514	170	626	320
1991	212	465	311	598	460
1991	213	492	298	628	453
1991	253	383	164	553	277
1992	7	638	74	859	213
1992	9	639	73	874	223
1992	143	842	169	973	306
1992	163	103	409	359	536
1993	9	390	186	625	336
1993	46	650	425	817	580
1993	47	708	407	883	567
1993	57	765	465	877	615
1993	292	437	467	626	605
1994	291	274	198	454	326
1994	292	273	195	462	333
1995	165	463	458	726	577
1995	198	572	475	857	604
1996	9	538	613	773	763
1996	46	426	472	593	627
1996	47	637	399	812	559
1996	48	612	407	779	560
1996	56	35	501	150	655
1996	292	133	556	322	694
1997	7	714	569	935	708
1997	9	528	621	763	771
1997	11	713	568	836	734
1997	46	716	572	883	727
1997	47	742	568	917	728
1997	48	528	619	695	772
1997	143	443	466	574	603
1997	163	714	569	970	696
1997	164	581	595	847	717
1997	165	654	572	917	691
1997	172	531	621	787	763
1997	174	715	569	998	729
1997	196	355	576	647	699
1997	211	557	637	675	771
1997	212	280	454	413	603
1997	292	655	568	844	706
